national_number,english_name,stat_name,stat_value
903,Sneasler,speed,120
904,Overqwil,speed,85
905,Enamorus,speed,106
906,Sprigatito,speed,65
907,Floragato,speed,83
908,Meowscarada,speed,123
909,Fuecoco,speed,36
910,Crocalor,speed,49
911,Skeledirge,speed,66
912,Quaxly,speed,50
913,Quaxwell,speed,65
914,Quaquaval,speed,85
915,Lechonk,speed,35
916,Oinkologne,speed,65
917,Tarountula,speed,20
918,Spidops,speed,35
919,Nymble,speed,45
920,Lokix,speed,92
921,Pawmi,speed,60
922,Pawmo,speed,85
923,Pawmot,speed,105
924,Tandemaus,speed,75
925,Maushold,speed,111
926,Fidough,speed,65
927,Dachsbun,speed,95
928,Smoliv,speed,30
929,Dolliv,speed,33
930,Arboliva,speed,39
931,Squawkabilly,speed,92
932,Nacli,speed,25
933,Naclstack,speed,35
934,Garganacl,speed,35
935,Charcadet,speed,35
936,Armarouge,speed,75
937,Ceruledge,speed,85
938,Tadbulb,speed,45
939,Bellibolt,speed,45
940,Wattrel,speed,70
941,Kilowattrel,speed,125
942,Maschiff,speed,51
943,Mabosstiff,speed,85
944,Shroodle,speed,75
945,Grafaiai,speed,110
946,Bramblin,speed,60
947,Brambleghast,speed,90
948,Toedscool,speed,70
949,Toedscruel,speed,100
950,Klawf,speed,75
951,Capsakid,speed,50
952,Scovillain,speed,75
953,Rellor,speed,30
954,Rabsca,speed,45
955,Flittle,speed,75
956,Espathra,speed,105
957,Tinkatink,speed,58
958,Tinkatuff,speed,78
959,Tinkaton,speed,94
960,Wiglett,speed,95
961,Wugtrio,speed,120
962,Bombirdier,speed,82
963,Finizen,speed,75
964,Palafin,speed,100
965,Varoom,speed,47
966,Revavroom,speed,90
967,Cyclizar,speed,121
968,Orthworm,speed,65
969,Glimmet,speed,60
970,Glimmora,speed,86
971,Greavard,speed,34
972,Houndstone,speed,68
973,Flamigo,speed,90
974,Cetoddle,speed,43
975,Cetitan,speed,73
976,Veluza,speed,70
977,Dondozo,speed,35
978,Tatsugiri,speed,82
979,Annihilape,speed,90
980,Clodsire,speed,20
981,Farigiraf,speed,60
982,Dudunsparce,speed,55
983,Kingambit,speed,50
984,Great Tusk,speed,87
985,Scream Tail,speed,111
986,Brute Bonnet,speed,55
987,Flutter Mane,speed,135
988,Slither Wing,speed,81
989,Sandy Shocks,speed,101
990,Iron Treads,speed,106
991,Iron Bundle,speed,136
992,Iron Hands,speed,50
993,Iron Jugulis,speed,108
994,Iron Moth,speed,110
995,Iron Thorns,speed,72
996,Frigibax,speed,55
997,Arctibax,speed,62
998,Baxcalibur,speed,87
999,Gimmighoul,speed,10
1000,Gholdengo,speed,84
1001,Wo-Chien,speed,70
1002,Chien-Pao,speed,135
1003,Ting-Lu,speed,45
1004,Chi-Yu,speed,100
1005,Roaring Moon,speed,119
1006,Iron Valiant,speed,116
1007,Koraidon,speed,135
1008,Miraidon,speed,135
1009,Walking Wake,speed,109
1010,Iron Leaves,speed,104
1011,Dipplin,speed,40
1012,Poltchageist,speed,50
1013,Sinistcha,speed,70
1014,Okidogi,speed,80
1015,Munkidori,speed,106
1016,Fezandipiti,speed,99
1017,Ogerpon,speed,110
1018,Archaludon,speed,85
1019,Hydrapple,speed,44
1020,Gouging Fire,speed,91
1021,Raging Bolt,speed,75
1022,Iron Boulder,speed,124
1023,Iron Crown,speed,98
1024,Terapagos,speed,60
1025,Pecharunt,speed,88
