english_name,class_primary,class_secondary,attack,gen,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity
Blitzle,6,1,60.0,5.0,50.0,50.0,0.8,29.8,190.0,5120.0,45.0,32.0,50.0,32.0,76.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
Zebstrika,6,1,100.0,5.0,50.0,50.0,1.6,79.5,75.0,5120.0,75.0,63.0,80.0,63.0,116.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0
Roggenrola,11,1,75.0,5.0,50.2,49.8,0.4,18.0,255.0,3840.0,55.0,85.0,25.0,25.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0
Boldore,11,1,105.0,5.0,50.2,49.8,0.9,102.0,120.0,3840.0,70.0,105.0,50.0,40.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0
Gigalith,11,1,135.0,5.0,50.2,49.8,1.7,260.0,45.0,3840.0,85.0,130.0,60.0,80.0,25.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,3.0,5.0,0.0,0.0,0.0
Woobat,10,2,45.0,5.0,50.2,49.8,0.4,2.1,190.0,3840.0,65.0,43.0,55.0,43.0,72.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
Swoobat,10,2,57.0,5.0,50.2,49.8,0.9,10.5,45.0,3840.0,67.0,55.0,77.0,55.0,114.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
Drilbur,7,1,85.0,5.0,50.2,49.8,0.3,8.5,120.0,5120.0,60.0,40.0,30.0,45.0,68.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Excadrill,7,11,135.0,5.0,50.2,49.8,0.7,40.4,60.0,5120.0,110.0,60.0,50.0,65.0,88.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,0.0,15.0,3.0,3.0,0.0,0.0,0.0
Audino,4,1,60.0,5.0,50.2,49.8,1.1,31.0,255.0,5120.0,103.0,86.0,60.0,86.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
Timburr,9,1,80.0,5.0,75.49,24.51,0.6,12.5,180.0,5120.0,75.0,55.0,25.0,35.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Gurdurr,9,1,105.0,5.0,75.49,24.51,1.2,40.0,90.0,5120.0,85.0,85.0,40.0,50.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
Conkeldurr,9,1,140.0,5.0,75.49,24.51,1.4,87.0,45.0,5120.0,105.0,95.0,55.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0
Tympole,2,1,50.0,5.0,50.2,49.8,0.5,4.5,255.0,5120.0,50.0,40.0,50.0,40.0,64.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Palpitoad,2,6,65.0,5.0,50.2,49.8,0.8,17.0,120.0,5120.0,75.0,55.0,65.0,55.0,69.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0
Seismitoad,2,6,95.0,5.0,50.2,49.8,1.5,62.0,45.0,5120.0,105.0,75.0,85.0,75.0,74.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0
Throh,9,1,100.0,5.0,100.0,0.0,1.3,55.5,45.0,5120.0,120.0,85.0,30.0,85.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
Sawk,9,1,125.0,5.0,100.0,0.0,1.4,51.0,45.0,5120.0,75.0,75.0,30.0,75.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0
Sewaddle,3,8,53.0,5.0,50.0,50.0,0.3,2.5,255.0,3840.0,45.0,70.0,40.0,60.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0
Swadloon,3,8,63.0,5.0,50.0,50.0,0.5,7.3,120.0,3840.0,55.0,90.0,50.0,80.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0
Leavanny,3,8,103.0,5.0,50.0,50.0,1.2,20.5,45.0,3840.0,75.0,80.0,70.0,80.0,92.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,18.0,3.0,5.0,0.0,0.0,0.0
Venipede,3,0,45.0,5.0,50.2,49.8,0.4,5.3,255.0,3840.0,30.0,59.0,30.0,39.0,57.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Whirlipede,3,0,55.0,5.0,50.2,49.8,1.2,58.5,120.0,3840.0,40.0,99.0,40.0,79.0,47.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,2.0,3.0,3.0,5.0,0.0,0.0,0.0
Scolipede,3,0,100.0,5.0,50.2,49.8,2.5,200.5,45.0,5120.0,60.0,89.0,55.0,69.0,112.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,5.0,44.0,3.0,5.0,0.0,0.0,0.0
Cottonee,0,7,27.0,5.0,50.2,49.8,0.3,0.6,190.0,5120.0,40.0,60.0,37.0,50.0,66.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Whimsicott,0,7,67.0,5.0,50.2,49.8,0.7,6.6,75.0,5120.0,60.0,85.0,77.0,75.0,116.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,5.0,28.0,3.0,3.0,0.0,0.0,0.0
Petilil,0,1,35.0,5.0,0.0,100.0,0.5,6.6,190.0,5120.0,45.0,50.0,70.0,50.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
Lilligant,0,1,60.0,5.0,0.0,100.0,1.1,16.3,75.0,5120.0,70.0,75.0,110.0,75.0,90.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,37.0,3.0,3.0,0.0,0.0,0.0
Basculin,2,1,92.0,5.0,50.2,49.8,1.0,18.0,25.0,10240.0,70.0,65.0,80.0,55.0,98.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
Sandile,7,3,72.0,5.0,50.2,49.8,0.7,15.2,180.0,5120.0,50.0,35.0,35.0,35.0,65.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0
Krokorok,7,3,82.0,5.0,50.2,49.8,1.0,33.4,90.0,5120.0,60.0,45.0,45.0,45.0,74.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0
Krookodile,7,3,117.0,5.0,50.2,49.8,1.5,96.3,45.0,5120.0,95.0,80.0,65.0,70.0,92.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,10.0,56.0,3.0,5.0,0.0,0.0,0.0
Darumaka,1,5,90.0,5.0,50.2,49.8,0.6,37.5,120.0,5120.0,70.0,45.0,15.0,45.0,50.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,3.0,0.0,0.0,0.0
Darmanitan,1,12,140.0,5.0,50.2,49.8,1.3,92.9,60.0,5120.0,105.0,55.0,30.0,55.0,95.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,6.0,15.0,2.0,3.0,0.0,0.0,0.0
Maractus,0,1,86.0,5.0,50.2,49.8,1.0,28.0,255.0,5120.0,75.0,67.0,106.0,67.0,60.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0
Dwebble,3,13,65.0,5.0,50.2,49.8,0.3,14.5,190.0,5120.0,50.0,85.0,35.0,35.0,55.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0
Crustle,3,13,105.0,5.0,50.2,49.8,1.4,200.0,75.0,5120.0,70.0,125.0,65.0,75.0,45.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0
Scraggy,15,9,75.0,5.0,50.2,49.8,0.6,11.8,180.0,3840.0,50.0,70.0,35.0,70.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0
Scrafty,15,9,90.0,5.0,50.2,49.8,1.1,30.0,90.0,3840.0,65.0,115.0,45.0,115.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,3.0,14.0,3.0,3.0,0.0,0.0,0.0
Sigilyph,10,2,58.0,5.0,50.2,49.8,1.4,14.0,45.0,5120.0,72.0,80.0,103.0,80.0,97.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,16.0,3.0,1.0,0.0,0.0,0.0
Yamask,12,6,30.0,5.0,50.2,49.8,0.5,1.5,190.0,6400.0,38.0,85.0,55.0,65.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
Cofagrigus,12,1,50.0,5.0,50.2,49.8,1.7,76.5,90.0,6400.0,58.0,145.0,95.0,105.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0
Tirtouga,2,13,78.0,5.0,88.14,11.86,0.7,16.5,45.0,7680.0,54.0,103.0,53.0,45.0,22.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0
Carracosta,2,13,108.0,5.0,88.14,11.86,1.2,81.0,45.0,7680.0,74.0,133.0,83.0,65.0,32.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Archen,11,2,112.0,5.0,88.14,11.86,0.5,9.5,45.0,7680.0,55.0,45.0,74.0,45.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0
Archeops,11,2,140.0,5.0,88.14,11.86,1.4,32.0,45.0,7680.0,75.0,65.0,112.0,65.0,110.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,4.0,20.0,1.0,3.0,0.0,0.0,0.0
Trubbish,5,1,50.0,5.0,50.2,49.8,0.6,31.0,190.0,5120.0,50.0,62.0,40.0,62.0,65.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Garbodor,5,1,95.0,5.0,50.2,49.8,1.9,107.3,60.0,5120.0,80.0,82.0,60.0,82.0,75.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,8.0,3.0,3.0,0.0,1.0,0.0
Zorua,15,1,65.0,5.0,88.14,11.86,0.7,12.5,75.0,6400.0,40.0,40.0,80.0,40.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,7.0,36.0,1.0,3.0,0.0,0.0,0.0
Zoroark,15,1,105.0,5.0,88.14,11.86,1.6,81.1,45.0,5120.0,60.0,60.0,120.0,60.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,12.0,64.0,1.0,3.0,0.0,0.0,0.0
Minccino,4,1,50.0,5.0,24.9,75.1,0.4,5.8,255.0,3840.0,55.0,40.0,40.0,40.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.0,3.0,3.0,0.0,0.0,0.0
Cinccino,4,1,95.0,5.0,24.9,75.1,0.5,7.5,60.0,3840.0,75.0,60.0,65.0,60.0,115.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,3.0,0.0,0.0,0.0
Gothita,10,1,30.0,5.0,24.9,75.1,0.4,5.8,200.0,5120.0,45.0,50.0,55.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Gothorita,10,1,45.0,5.0,24.9,75.1,0.7,18.0,100.0,5120.0,60.0,70.0,75.0,85.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
Gothitelle,10,1,55.0,5.0,24.9,75.1,1.5,44.0,50.0,5120.0,70.0,95.0,95.0,110.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0
Solosis,10,1,30.0,5.0,50.2,49.8,0.3,1.0,200.0,5120.0,45.0,40.0,105.0,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
Duosion,10,1,40.0,5.0,50.2,49.8,0.6,8.0,100.0,5120.0,65.0,50.0,125.0,60.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Reuniclus,10,1,65.0,5.0,50.2,49.8,1.0,20.1,50.0,5120.0,110.0,75.0,125.0,85.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,36.0,3.0,5.0,0.0,0.0,0.0
Ducklett,2,2,44.0,5.0,50.0,50.0,0.5,5.5,190.0,5120.0,62.0,50.0,44.0,50.0,55.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Swanna,2,2,87.0,5.0,50.0,50.0,1.3,24.2,45.0,5120.0,75.0,63.0,87.0,63.0,98.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Vanillite,13,1,50.0,5.0,50.2,49.8,0.4,5.7,255.0,5120.0,36.0,50.0,65.0,60.0,44.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0
Vanillish,13,1,65.0,5.0,50.2,49.8,1.1,41.0,120.0,5120.0,51.0,65.0,80.0,75.0,59.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
Vanilluxe,13,1,95.0,5.0,50.2,49.8,1.3,57.5,45.0,5120.0,71.0,85.0,110.0,95.0,79.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0
Deerling,4,8,60.0,5.0,50.0,50.0,0.6,19.5,190.0,5120.0,60.0,50.0,40.0,50.0,75.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
Sawsbuck,4,8,100.0,5.0,50.0,50.0,1.9,92.5,75.0,5120.0,80.0,70.0,60.0,70.0,95.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,15.0,3.0,3.0,0.0,0.0,0.0
Emolga,6,2,75.0,5.0,50.2,49.8,0.4,5.0,200.0,5120.0,55.0,60.0,75.0,60.0,103.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0
Karrablast,3,1,75.0,5.0,50.2,49.8,0.5,5.9,200.0,3840.0,50.0,45.0,40.0,45.0,60.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Escavalier,3,11,135.0,5.0,50.2,49.8,1.0,33.0,75.0,3840.0,70.0,105.0,60.0,105.0,20.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,5.0,3.0,3.0,0.0,0.0,0.0
Foongus,0,0,55.0,5.0,50.2,49.8,0.2,1.0,190.0,5120.0,69.0,45.0,55.0,55.0,15.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,2.0,3.0,0.0,0.0,0.0
Amoonguss,0,0,85.0,5.0,50.2,49.8,0.6,10.5,75.0,5120.0,114.0,70.0,85.0,80.0,30.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0
Frillish,2,16,40.0,5.0,50.2,49.8,1.2,33.0,190.0,5120.0,55.0,50.0,65.0,85.0,40.0,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
Jellicent,2,16,60.0,5.0,50.2,49.8,2.2,135.0,60.0,5120.0,100.0,70.0,85.0,105.0,60.0,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0
Alomomola,2,1,75.0,5.0,50.0,50.0,1.2,31.6,75.0,10240.0,165.0,80.0,40.0,45.0,65.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
Joltik,3,4,47.0,5.0,50.2,49.8,0.1,0.6,190.0,5120.0,50.0,50.0,57.0,50.0,65.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,8.0,33.0,3.0,3.0,0.0,0.0,0.0
Galvantula,3,4,77.0,5.0,50.2,49.8,0.8,14.3,75.0,5120.0,70.0,60.0,97.0,60.0,108.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,48.0,3.0,3.0,0.0,0.0,0.0
Ferroseed,0,11,50.0,5.0,50.2,49.8,0.6,18.8,255.0,5120.0,44.0,91.0,24.0,86.0,10.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Ferrothorn,0,11,94.0,5.0,50.2,49.8,1.0,110.0,90.0,5120.0,74.0,131.0,54.0,116.0,20.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0,15.0,2.0,3.0,0.0,0.0,0.0
Klink,16,1,55.0,5.0,0.0,0.0,0.3,21.0,130.0,5120.0,40.0,70.0,45.0,60.0,30.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,3.0,3.0,5.0,0.0,0.0,0.0
Klang,16,1,80.0,5.0,0.0,0.0,0.6,51.0,60.0,5120.0,60.0,95.0,70.0,85.0,50.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,3.0,5.0,0.0,0.0,0.0
Klinklang,16,1,100.0,5.0,0.0,0.0,0.6,81.0,30.0,5120.0,60.0,115.0,70.0,85.0,90.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,3.0,10.0,3.0,5.0,0.0,0.0,0.0
Tynamo,6,1,55.0,5.0,50.0,50.0,0.2,0.3,190.0,5120.0,35.0,40.0,45.0,40.0,60.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
Eelektrik,6,1,85.0,5.0,50.0,50.0,1.2,22.0,60.0,5120.0,65.0,70.0,75.0,70.0,40.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
Eelektross,6,1,115.0,5.0,50.0,50.0,2.1,80.5,30.0,5120.0,85.0,80.0,105.0,80.0,50.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,32.0,1.0,5.0,0.0,0.0,0.0
Elgyem,10,1,55.0,5.0,50.2,49.8,0.5,9.0,255.0,5120.0,55.0,55.0,85.0,55.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
