gen,english_name,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity,class_primary,class_secondary
5.0,Klinklang,0.0,0.0,0.6,81.0,30.0,5120.0,60.0,100.0,115.0,70.0,85.0,90.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,3.0,10.0,3.0,5.0,0.0,0.0,0.0,16,1
5.0,Tynamo,50.0,50.0,0.2,0.3,190.0,5120.0,35.0,55.0,40.0,45.0,40.0,60.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6,1
5.0,Eelektrik,50.0,50.0,1.2,22.0,60.0,5120.0,65.0,85.0,70.0,75.0,70.0,40.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6,1
5.0,Eelektross,50.0,50.0,2.1,80.5,30.0,5120.0,85.0,115.0,80.0,105.0,80.0,50.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,32.0,1.0,5.0,0.0,0.0,0.0,6,1
5.0,Elgyem,50.2,49.8,0.5,9.0,255.0,5120.0,55.0,55.0,55.0,85.0,55.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,10,1
5.0,Beheeyem,50.2,49.8,1.0,34.5,90.0,5120.0,75.0,75.0,75.0,125.0,95.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,9.0,3.0,3.0,0.0,0.0,0.0,10,1
5.0,Litwick,50.2,49.8,0.3,3.1,190.0,5120.0,50.0,30.0,55.0,65.0,55.0,20.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,1.0,10.0,3.0,5.0,0.0,0.0,0.0,12,12
5.0,Lampent,50.2,49.8,0.6,13.0,90.0,5120.0,60.0,40.0,60.0,95.0,60.0,55.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,0.0,10.0,3.0,5.0,0.0,0.0,0.0,12,12
5.0,Chandelure,50.2,49.8,1.0,34.3,45.0,5120.0,60.0,55.0,90.0,145.0,90.0,80.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,22.0,123.0,3.0,5.0,0.0,0.0,0.0,12,12
5.0,Axew,50.2,49.8,0.6,18.0,75.0,10240.0,46.0,87.0,60.0,30.0,40.0,57.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,14,1
5.0,Fraxure,50.2,49.8,1.0,36.0,60.0,10240.0,66.0,117.0,70.0,40.0,50.0,67.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,14,1
5.0,Haxorus,50.2,49.8,1.8,105.5,45.0,10240.0,76.0,147.0,90.0,60.0,70.0,97.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,45.0,3.0,5.0,0.0,0.0,0.0,14,1
5.0,Cubchoo,50.2,49.8,0.5,8.5,120.0,5120.0,55.0,70.0,40.0,60.0,40.0,40.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,13,1
5.0,Beartic,50.2,49.8,2.6,260.0,60.0,5120.0,95.0,130.0,80.0,70.0,80.0,50.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,13,1
5.0,Cryogonal,0.0,0.0,1.1,148.0,25.0,6400.0,80.0,50.0,50.0,95.0,135.0,105.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13,1
5.0,Shelmet,50.2,49.8,0.4,7.7,200.0,3840.0,50.0,40.0,85.0,40.0,65.0,25.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3,1
5.0,Accelgor,50.2,49.8,0.8,25.3,75.0,3840.0,80.0,70.0,40.0,100.0,60.0,145.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,3,1
5.0,Stunfisk,50.2,49.8,0.7,11.0,75.0,5120.0,109.0,66.0,84.0,81.0,99.0,32.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,7,4
5.0,Mienfoo,50.2,49.8,0.9,20.0,180.0,6400.0,45.0,85.0,50.0,55.0,50.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9,1
5.0,Mienshao,50.2,49.8,1.4,35.5,45.0,6400.0,65.0,125.0,60.0,95.0,60.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,13.0,3.0,3.0,0.0,0.0,0.0,9,1
5.0,Druddigon,50.2,49.8,1.6,139.0,45.0,7680.0,77.0,120.0,90.0,60.0,90.0,48.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,14,1
5.0,Golett,0.0,0.0,1.0,92.0,190.0,6400.0,59.0,74.0,50.0,35.0,50.0,35.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,7,16
5.0,Golurk,0.0,0.0,2.8,330.0,90.0,6400.0,89.0,124.0,80.0,55.0,80.0,55.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,5.0,33.0,3.0,3.0,0.0,0.0,0.0,7,16
5.0,Pawniard,50.2,49.8,0.5,10.2,120.0,5120.0,45.0,85.0,70.0,40.0,40.0,60.0,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15,11
5.0,Bisharp,50.2,49.8,1.6,70.0,45.0,5120.0,65.0,125.0,100.0,60.0,70.0,70.0,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,4.0,27.0,3.0,3.0,0.0,0.0,0.0,15,11
5.0,Bouffalant,50.2,49.8,1.6,94.6,45.0,5120.0,95.0,110.0,95.0,40.0,95.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4,1
5.0,Rufflet,100.0,0.0,0.5,10.5,190.0,5120.0,70.0,83.0,50.0,37.0,50.0,60.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4,2
5.0,Braviary,100.0,0.0,1.5,41.0,60.0,5120.0,100.0,123.0,75.0,57.0,75.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,3.0,3.0,0.0,0.0,0.0,4,2
5.0,Vullaby,0.0,100.0,0.5,9.0,190.0,5120.0,70.0,55.0,75.0,45.0,65.0,60.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15,2
5.0,Mandibuzz,0.0,100.0,1.2,39.5,60.0,5120.0,110.0,65.0,105.0,55.0,95.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,15,2
5.0,Heatmor,50.2,49.8,1.4,58.0,90.0,5120.0,85.0,97.0,66.0,105.0,66.0,65.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1,1
5.0,Durant,50.2,49.8,0.3,33.0,90.0,5120.0,58.0,109.0,112.0,48.0,48.0,109.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,2.0,3.0,3.0,1.0,0.0,0.0,0.0,3,11
5.0,Deino,50.2,49.8,0.8,17.3,45.0,10240.0,52.0,65.0,50.0,45.0,50.0,38.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,15,15
5.0,Zweilous,50.2,49.8,1.4,50.0,45.0,10240.0,72.0,85.0,70.0,65.0,70.0,58.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,15,15
5.0,Hydreigon,50.2,49.8,1.8,160.0,45.0,10240.0,92.0,105.0,90.0,125.0,90.0,98.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,8.0,71.0,1.0,5.0,0.0,0.0,0.0,15,15
5.0,Larvesta,50.2,49.8,1.1,28.8,45.0,10240.0,55.0,85.0,55.0,50.0,55.0,60.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3,12
5.0,Volcarona,50.2,49.8,1.6,46.0,15.0,10240.0,85.0,60.0,65.0,135.0,105.0,100.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,22.0,102.0,2.0,3.0,0.0,0.0,0.0,3,12
5.0,Cobalion,0.0,0.0,2.1,250.0,3.0,20480.0,91.0,90.0,129.0,90.0,72.0,108.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,16,9
5.0,Terrakion,0.0,0.0,1.9,260.0,3.0,20480.0,91.0,129.0,90.0,72.0,90.0,108.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,11,9
5.0,Virizion,0.0,0.0,2.0,200.0,3.0,20480.0,91.0,90.0,72.0,90.0,129.0,108.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,9
5.0,Tornadus,100.0,0.0,1.5,63.0,3.0,30720.0,79.0,115.0,70.0,125.0,80.0,111.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,17,1
5.0,Thundurus,100.0,0.0,1.5,61.0,3.0,30720.0,79.0,115.0,70.0,125.0,80.0,111.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,6,2
5.0,Reshiram,0.0,0.0,3.2,330.0,3.0,30720.0,100.0,120.0,100.0,150.0,120.0,90.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,14,12
5.0,Zekrom,0.0,0.0,2.9,345.0,3.0,30720.0,100.0,150.0,120.0,120.0,100.0,90.0,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,3.0,37.0,1.0,1.0,0.0,0.0,2.0,14,4
5.0,Landorus,100.0,0.0,1.5,68.0,3.0,30720.0,89.0,125.0,90.0,115.0,80.0,101.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,7,2
5.0,Kyurem,0.0,0.0,3.0,325.0,3.0,30720.0,125.0,130.0,90.0,130.0,90.0,95.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,15.0,3.0,1.0,0.0,0.0,2.0,14,5
5.0,Keldeo,0.0,0.0,1.4,48.5,3.0,20480.0,91.0,72.0,90.0,129.0,90.0,108.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,1.0,7.0,1.0,1.0,0.0,0.0,3.0,2,9
5.0,Meloetta,0.0,0.0,0.6,6.5,3.0,30720.0,100.0,77.0,77.0,128.0,128.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,23.0,1.0,1.0,0.0,0.0,3.0,4,10
5.0,Genesect,0.0,0.0,1.5,82.5,3.0,30720.0,71.0,120.0,95.0,120.0,95.0,99.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,11.0,1.0,1.0,0.0,0.0,3.0,3,11
6.0,Chespin,88.1,11.9,0.4,9.0,45.0,5120.0,56.0,61.0,65.0,48.0,45.0,38.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,2.0,5.0,0.0,0.0,0.0,0,1
6.0,Quilladin,88.1,11.9,0.7,29.0,45.0,5120.0,61.0,78.0,95.0,56.0,58.0,57.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0,1
6.0,Chesnaught,88.1,11.9,1.6,90.0,45.0,5120.0,88.0,107.0,122.0,74.0,75.0,64.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,16.0,2.0,5.0,0.0,0.0,0.0,0,9
6.0,Fennekin,88.1,11.9,0.4,9.4,45.0,5120.0,40.0,45.0,40.0,62.0,60.0,60.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,13.0,2.0,5.0,0.0,0.0,0.0,1,1
6.0,Braixen,88.1,11.9,1.0,14.5,45.0,5120.0,59.0,59.0,58.0,90.0,70.0,73.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,3.0,18.0,2.0,5.0,0.0,0.0,0.0,1,1
6.0,Delphox,88.1,11.9,1.5,39.0,45.0,5120.0,75.0,69.0,72.0,114.0,100.0,104.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,37.0,2.0,5.0,0.0,0.0,0.0,1,10
6.0,Froakie,88.1,11.9,0.3,7.0,45.0,5120.0,41.0,56.0,40.0,62.0,44.0,71.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,2,1
6.0,Frogadier,88.1,11.9,0.6,10.9,45.0,5120.0,54.0,63.0,52.0,83.0,56.0,97.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2,1
6.0,Greninja,88.1,11.9,1.5,40.0,45.0,5120.0,72.0,95.0,67.0,103.0,71.0,122.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,24.0,110.0,3.0,5.0,0.0,0.0,0.0,2,3
6.0,Bunnelby,50.2,49.8,0.4,5.0,255.0,3840.0,38.0,36.0,38.0,32.0,36.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,1
6.0,Diggersby,50.2,49.8,1.0,42.4,127.0,3840.0,85.0,56.0,77.0,50.0,77.0,78.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4,6
6.0,Fletchling,50.2,49.8,0.3,1.7,255.0,3840.0,45.0,50.0,43.0,40.0,38.0,62.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,4,2
6.0,Fletchinder,50.2,49.8,0.7,16.0,120.0,3840.0,62.0,73.0,55.0,56.0,52.0,84.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1,2
6.0,Talonflame,50.2,49.8,1.2,24.5,45.0,3840.0,78.0,81.0,71.0,74.0,69.0,126.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,0.0,34.0,2.0,5.0,0.0,0.0,0.0,1,2
6.0,Scatterbug,50.0,50.0,0.3,2.5,255.0,3840.0,38.0,35.0,40.0,27.0,25.0,35.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3,1
6.0,Spewpa,50.0,50.0,0.3,8.4,120.0,3840.0,45.0,22.0,60.0,27.0,30.0,29.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,3,1
6.0,Vivillon,50.0,50.0,1.2,17.0,45.0,3840.0,80.0,52.0,50.0,90.0,50.0,89.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,3,2
6.0,Litleo,11.2,88.8,0.6,13.5,220.0,5120.0,62.0,50.0,58.0,73.0,54.0,72.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,18
6.0,Pyroar,11.2,88.8,1.5,81.5,65.0,5120.0,86.0,68.0,72.0,109.0,66.0,106.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1,18
6.0,Flabébé,0.0,100.0,0.1,0.1,225.0,5120.0,44.0,38.0,39.0,61.0,79.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,8,1
6.0,Floette,0.0,100.0,0.2,0.9,120.0,5120.0,54.0,45.0,47.0,75.0,98.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,8,1
6.0,Florges,0.0,100.0,1.1,10.0,45.0,5120.0,78.0,65.0,68.0,112.0,154.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,1.0,6.0,2.0,5.0,0.0,0.0,0.0,8,1
6.0,Skiddo,50.0,50.0,0.9,31.0,200.0,5120.0,66.0,65.0,48.0,62.0,57.0,52.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0,1
6.0,Gogoat,50.0,50.0,1.7,91.0,45.0,5120.0,123.0,100.0,62.0,97.0,81.0,68.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,2.0,3.0,0.0,0.0,0.0,0,1
6.0,Pancham,50.2,49.8,0.6,8.0,220.0,6400.0,67.0,82.0,62.0,46.0,48.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,9,1
6.0,Pangoro,50.2,49.8,2.1,136.0,65.0,6400.0,95.0,124.0,78.0,69.0,71.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,9,3
6.0,Furfrou,50.0,50.0,1.2,28.0,160.0,5120.0,75.0,80.0,60.0,65.0,90.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,4,1
6.0,Espurr,50.2,49.8,0.3,3.5,190.0,5120.0,62.0,48.0,54.0,63.0,60.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,19.0,3.0,3.0,0.0,0.0,0.0,10,1
6.0,Meowstic,50.0,50.0,0.6,8.5,75.0,5120.0,74.0,48.0,76.0,83.0,81.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,21.0,3.0,3.0,0.0,0.0,0.0,10,1
6.0,Honedge,50.2,49.8,0.8,2.0,180.0,5120.0,45.0,80.0,100.0,35.0,37.0,28.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,4.0,1.0,5.0,0.0,0.0,0.0,16,16
6.0,Doublade,50.2,49.8,0.8,4.5,90.0,5120.0,59.0,110.0,150.0,45.0,49.0,35.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,0.0,4.0,1.0,5.0,0.0,0.0,0.0,16,16
6.0,Aegislash,50.2,49.8,1.7,53.0,45.0,5120.0,60.0,50.0,140.0,50.0,140.0,60.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,10.0,98.0,1.0,5.0,0.0,0.0,0.0,16,16
6.0,Spritzee,50.2,49.8,0.2,0.5,200.0,5120.0,78.0,52.0,60.0,63.0,65.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,8,1
6.0,Aromatisse,50.2,49.8,0.8,15.5,140.0,5120.0,101.0,72.0,72.0,99.0,89.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,8,1
6.0,Swirlix,50.2,49.8,0.4,3.5,200.0,5120.0,62.0,48.0,66.0,59.0,57.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,8,1
